danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.758,0.802,11,-3.651,0,0.0714,0.0085,0.0,0.527,0.769,118.023,audio_features,0VmO0ZNteIFffayYLzf7vq,spotify:track:0VmO0ZNteIFffayYLzf7vq,https://api.spotify.com/v1/tracks/0VmO0ZNteIFffayYLzf7vq,https://api.spotify.com/v1/audio-analysis/0VmO0ZNteIFffayYLzf7vq,197907,4
0.461,0.976,2,-4.449,1,0.0721,1.93e-05,0.0682,0.775,0.526,148.075,audio_features,3L9BonXjYpw92WL0N9sOQR,spotify:track:3L9BonXjYpw92WL0N9sOQR,https://api.spotify.com/v1/tracks/3L9BonXjYpw92WL0N9sOQR,https://api.spotify.com/v1/audio-analysis/3L9BonXjYpw92WL0N9sOQR,184507,4
0.472,0.992,10,-5.962,0,0.0542,0.000362,0.444,0.146,0.409,130.043,audio_features,20NNkYqZnaVccQ8FbckW6V,spotify:track:20NNkYqZnaVccQ8FbckW6V,https://api.spotify.com/v1/tracks/20NNkYqZnaVccQ8FbckW6V,https://api.spotify.com/v1/audio-analysis/20NNkYqZnaVccQ8FbckW6V,282227,4
0.609,0.937,6,-2.912,1,0.0495,0.00324,0.000294,0.129,0.493,95.961,audio_features,55SUneDPq3ZOrJi8sVG78G,spotify:track:55SUneDPq3ZOrJi8sVG78G,https://api.spotify.com/v1/tracks/55SUneDPq3ZOrJi8sVG78G,https://api.spotify.com/v1/audio-analysis/55SUneDPq3ZOrJi8sVG78G,252933,4
0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,audio_features,14EORgkbXqIx5K4Haucmnb,spotify:track:14EORgkbXqIx5K4Haucmnb,https://api.spotify.com/v1/tracks/14EORgkbXqIx5K4Haucmnb,https://api.spotify.com/v1/audio-analysis/14EORgkbXqIx5K4Haucmnb,229840,4
0.425,0.799,9,-8.364,1,0.211,0.0611,3.53e-06,0.0962,0.434,146.389,audio_features,4UvvuVdCd8eU2JqMY4BVZa,spotify:track:4UvvuVdCd8eU2JqMY4BVZa,https://api.spotify.com/v1/tracks/4UvvuVdCd8eU2JqMY4BVZa,https://api.spotify.com/v1/audio-analysis/4UvvuVdCd8eU2JqMY4BVZa,354533,4
0.391,0.962,6,-3.379,1,0.13,2.64e-05,0.00637,0.17,0.475,169.986,audio_features,18RCy5ERvx1b4ncbSi062U,spotify:track:18RCy5ERvx1b4ncbSi062U,https://api.spotify.com/v1/tracks/18RCy5ERvx1b4ncbSi062U,https://api.spotify.com/v1/audio-analysis/18RCy5ERvx1b4ncbSi062U,184493,4
0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,audio_features,0Ti2dlF2xLjXblvdU5fCxM,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,https://api.spotify.com/v1/tracks/0Ti2dlF2xLjXblvdU5fCxM,https://api.spotify.com/v1/audio-analysis/0Ti2dlF2xLjXblvdU5fCxM,206587,4
0.463,0.976,5,-10.16,0,0.0754,0.00421,6.58e-06,0.3,0.0906,145.41,audio_features,595xNjfV2vuexdqYBXKGPM,spotify:track:595xNjfV2vuexdqYBXKGPM,https://api.spotify.com/v1/tracks/595xNjfV2vuexdqYBXKGPM,https://api.spotify.com/v1/audio-analysis/595xNjfV2vuexdqYBXKGPM,272493,4
0.511,0.983,6,-3.702,0,0.141,0.00177,0.169,0.504,0.333,128.315,audio_features,1efp2bPw7ssJpCi0Almgsx,spotify:track:1efp2bPw7ssJpCi0Almgsx,https://api.spotify.com/v1/tracks/1efp2bPw7ssJpCi0Almgsx,https://api.spotify.com/v1/audio-analysis/1efp2bPw7ssJpCi0Almgsx,254560,4
0.333,0.967,2,-5.712,1,0.111,6.32e-06,0.0772,0.106,0.0714,161.135,audio_features,56KXLvgqJaZbhZFLWQcENu,spotify:track:56KXLvgqJaZbhZFLWQcENu,https://api.spotify.com/v1/tracks/56KXLvgqJaZbhZFLWQcENu,https://api.spotify.com/v1/audio-analysis/56KXLvgqJaZbhZFLWQcENu,248307,4
0.417,0.369,5,-10.605,0,0.0356,0.00254,0.0152,0.0794,0.37,117.799,audio_features,27Mq86KAZ9O4V6DQ6gbSR9,spotify:track:27Mq86KAZ9O4V6DQ6gbSR9,https://api.spotify.com/v1/tracks/27Mq86KAZ9O4V6DQ6gbSR9,https://api.spotify.com/v1/audio-analysis/27Mq86KAZ9O4V6DQ6gbSR9,442933,3
0.681,0.494,9,-13.354,1,0.0276,0.00315,0.108,0.263,0.646,105.164,audio_features,1NElFEFbyjGahnubwlSPZE,spotify:track:1NElFEFbyjGahnubwlSPZE,https://api.spotify.com/v1/tracks/1NElFEFbyjGahnubwlSPZE,https://api.spotify.com/v1/audio-analysis/1NElFEFbyjGahnubwlSPZE,213827,4
0.253,0.976,2,-4.011,1,0.166,0.000242,1.17e-05,0.135,0.191,144.251,audio_features,4mCfa2wz3OUvldLnhJnW2K,spotify:track:4mCfa2wz3OUvldLnhJnW2K,https://api.spotify.com/v1/tracks/4mCfa2wz3OUvldLnhJnW2K,https://api.spotify.com/v1/audio-analysis/4mCfa2wz3OUvldLnhJnW2K,273573,4
0.37,0.981,5,-3.296,1,0.0633,6.28e-05,0.00225,0.331,0.413,155.177,audio_features,6FVYwnVrnAEIRnY3bHJb46,spotify:track:6FVYwnVrnAEIRnY3bHJb46,https://api.spotify.com/v1/tracks/6FVYwnVrnAEIRnY3bHJb46,https://api.spotify.com/v1/audio-analysis/6FVYwnVrnAEIRnY3bHJb46,343600,4
0.412,0.54,7,-13.897,1,0.0516,0.0582,0.0717,0.0849,0.299,96.783,audio_features,5KXdflxoxCcE9m5F2QoAUY,spotify:track:5KXdflxoxCcE9m5F2QoAUY,https://api.spotify.com/v1/tracks/5KXdflxoxCcE9m5F2QoAUY,https://api.spotify.com/v1/audio-analysis/5KXdflxoxCcE9m5F2QoAUY,289360,4
0.213,0.957,3,-2.967,1,0.235,0.00156,0.0,0.394,0.157,196.118,audio_features,0CqCpm4LLQbHUX5ysizWJS,spotify:track:0CqCpm4LLQbHUX5ysizWJS,https://api.spotify.com/v1/tracks/0CqCpm4LLQbHUX5ysizWJS,https://api.spotify.com/v1/audio-analysis/0CqCpm4LLQbHUX5ysizWJS,242080,3
0.572,0.957,10,-3.876,0,0.0679,0.000257,0.000105,0.311,0.739,124.892,audio_features,4pGjWbjG8eFvegVxK48SuC,spotify:track:4pGjWbjG8eFvegVxK48SuC,https://api.spotify.com/v1/tracks/4pGjWbjG8eFvegVxK48SuC,https://api.spotify.com/v1/audio-analysis/4pGjWbjG8eFvegVxK48SuC,185320,4
0.382,0.707,9,-5.853,1,0.0334,0.234,1.02e-06,0.112,0.247,144.957,audio_features,0xf3pOK4Gh1AP80qDPXzM5,spotify:track:0xf3pOK4Gh1AP80qDPXzM5,https://api.spotify.com/v1/tracks/0xf3pOK4Gh1AP80qDPXzM5,https://api.spotify.com/v1/audio-analysis/0xf3pOK4Gh1AP80qDPXzM5,354947,4
0.529,0.92,3,-4.168,1,0.0649,2.87e-05,0.00202,0.0582,0.438,111.132,audio_features,1QixTwDZCcfBzA7QMyont0,spotify:track:1QixTwDZCcfBzA7QMyont0,https://api.spotify.com/v1/tracks/1QixTwDZCcfBzA7QMyont0,https://api.spotify.com/v1/audio-analysis/1QixTwDZCcfBzA7QMyont0,195653,4
0.441,0.984,7,-4.374,1,0.0816,0.0093,0.000193,0.352,0.62,164.716,audio_features,7wcBDXlEBalhOqQlSLjyPh,spotify:track:7wcBDXlEBalhOqQlSLjyPh,https://api.spotify.com/v1/tracks/7wcBDXlEBalhOqQlSLjyPh,https://api.spotify.com/v1/audio-analysis/7wcBDXlEBalhOqQlSLjyPh,141933,4
0.426,0.693,8,-9.759,1,0.0377,0.0251,0.0065,0.101,0.751,126.804,audio_features,1oT20g6f8rvymheUIdFr19,spotify:track:1oT20g6f8rvymheUIdFr19,https://api.spotify.com/v1/tracks/1oT20g6f8rvymheUIdFr19,https://api.spotify.com/v1/audio-analysis/1oT20g6f8rvymheUIdFr19,219840,4
0.337,0.835,2,-6.351,0,0.057,0.00174,0.0,0.0945,0.418,87.561,audio_features,1ZtVN326V42hioNyRjU4P2,spotify:track:1ZtVN326V42hioNyRjU4P2,https://api.spotify.com/v1/tracks/1ZtVN326V42hioNyRjU4P2,https://api.spotify.com/v1/audio-analysis/1ZtVN326V42hioNyRjU4P2,198533,4
0.497,0.965,9,-7.88,0,0.0434,0.00119,0.536,0.0704,0.307,92.982,audio_features,0Sn20pHyBZ8KTJasKs3GSM,spotify:track:0Sn20pHyBZ8KTJasKs3GSM,https://api.spotify.com/v1/tracks/0Sn20pHyBZ8KTJasKs3GSM,https://api.spotify.com/v1/audio-analysis/0Sn20pHyBZ8KTJasKs3GSM,240973,4
0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,audio_features,2nmL3Tb25nvkUnwjwmL0Sq,spotify:track:2nmL3Tb25nvkUnwjwmL0Sq,https://api.spotify.com/v1/tracks/2nmL3Tb25nvkUnwjwmL0Sq,https://api.spotify.com/v1/audio-analysis/2nmL3Tb25nvkUnwjwmL0Sq,231573,4
0.435,0.897,10,-6.355,0,0.0335,0.000156,0.828,0.115,0.149,95.003,audio_features,7L5a3al5kHCjg8FfDQdWnE,spotify:track:7L5a3al5kHCjg8FfDQdWnE,https://api.spotify.com/v1/tracks/7L5a3al5kHCjg8FfDQdWnE,https://api.spotify.com/v1/audio-analysis/7L5a3al5kHCjg8FfDQdWnE,309474,4
0.585,0.603,6,-7.152,1,0.0254,0.000234,0.891,0.201,0.212,102.364,audio_features,47HJ7biEuVZxoPkauczu2R,spotify:track:47HJ7biEuVZxoPkauczu2R,https://api.spotify.com/v1/tracks/47HJ7biEuVZxoPkauczu2R,https://api.spotify.com/v1/audio-analysis/47HJ7biEuVZxoPkauczu2R,246067,4
0.442,0.939,1,-5.461,1,0.0445,0.000673,0.00149,0.117,0.479,100.561,audio_features,7JJ22vCP45tMhZnAH4Sp1e,spotify:track:7JJ22vCP45tMhZnAH4Sp1e,https://api.spotify.com/v1/tracks/7JJ22vCP45tMhZnAH4Sp1e,https://api.spotify.com/v1/audio-analysis/7JJ22vCP45tMhZnAH4Sp1e,367280,4
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,audio_features,0myeTJ993kXE4vN0IPchcc,spotify:track:0myeTJ993kXE4vN0IPchcc,https://api.spotify.com/v1/tracks/0myeTJ993kXE4vN0IPchcc,https://api.spotify.com/v1/audio-analysis/0myeTJ993kXE4vN0IPchcc,334744,4
0.294,0.713,8,-7.815,1,0.041,0.00136,0.354,0.113,0.211,91.474,audio_features,5nQ20ZeSY2JQukNGpyCJsR,spotify:track:5nQ20ZeSY2JQukNGpyCJsR,https://api.spotify.com/v1/tracks/5nQ20ZeSY2JQukNGpyCJsR,https://api.spotify.com/v1/audio-analysis/5nQ20ZeSY2JQukNGpyCJsR,227707,4
0.234,0.909,2,-4.424,1,0.0438,0.0208,0.0,0.104,0.262,105.53,audio_features,7KATU5SV5dNmETSDLbJmZc,spotify:track:7KATU5SV5dNmETSDLbJmZc,https://api.spotify.com/v1/tracks/7KATU5SV5dNmETSDLbJmZc,https://api.spotify.com/v1/audio-analysis/7KATU5SV5dNmETSDLbJmZc,319467,4
0.304,0.847,2,-6.408,1,0.0781,0.000384,0.0207,0.108,0.353,150.703,audio_features,0Vc8da5RRsxW1jz1cHOdPY,spotify:track:0Vc8da5RRsxW1jz1cHOdPY,https://api.spotify.com/v1/tracks/0Vc8da5RRsxW1jz1cHOdPY,https://api.spotify.com/v1/audio-analysis/0Vc8da5RRsxW1jz1cHOdPY,266067,4
0.378,0.902,2,-3.439,0,0.0817,0.00188,0.0,0.104,0.323,120.147,audio_features,3kRggoimqmGrkPzTthEZKc,spotify:track:3kRggoimqmGrkPzTthEZKc,https://api.spotify.com/v1/tracks/3kRggoimqmGrkPzTthEZKc,https://api.spotify.com/v1/audio-analysis/3kRggoimqmGrkPzTthEZKc,258027,4
0.646,0.882,6,-5.648,0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,audio_features,7IsEXPk6qqt30FfQv4SZMa,spotify:track:7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/tracks/7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/audio-analysis/7IsEXPk6qqt30FfQv4SZMa,257093,4
0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,audio_features,26fZwf1ImE4aUJ4XaqOkUg,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/audio-analysis/26fZwf1ImE4aUJ4XaqOkUg,237467,4
0.469,0.873,1,-3.07,1,0.0291,0.00103,0.00716,0.245,0.737,104.057,audio_features,1PZ3DwxBYzuRYXt2fpomfY,spotify:track:1PZ3DwxBYzuRYXt2fpomfY,https://api.spotify.com/v1/tracks/1PZ3DwxBYzuRYXt2fpomfY,https://api.spotify.com/v1/audio-analysis/1PZ3DwxBYzuRYXt2fpomfY,299933,4
0.529,0.815,9,-6.952,1,0.0307,0.025,0.0302,0.101,0.225,126.294,audio_features,5R2j7zk8POc7lFZXrBc5oz,spotify:track:5R2j7zk8POc7lFZXrBc5oz,https://api.spotify.com/v1/tracks/5R2j7zk8POc7lFZXrBc5oz,https://api.spotify.com/v1/audio-analysis/5R2j7zk8POc7lFZXrBc5oz,465493,5
0.314,0.991,5,-3.867,0,0.318,0.000155,0.0477,0.0968,0.0395,138.975,audio_features,1f2nJKg780VxYIveVq6Xej,spotify:track:1f2nJKg780VxYIveVq6Xej,https://api.spotify.com/v1/tracks/1f2nJKg780VxYIveVq6Xej,https://api.spotify.com/v1/audio-analysis/1f2nJKg780VxYIveVq6Xej,298533,4
0.281,0.958,4,-10.798,0,0.375,0.00195,4.69e-05,0.0915,0.0381,136.851,audio_features,203xxdlledLFnkqrUleD72,spotify:track:203xxdlledLFnkqrUleD72,https://api.spotify.com/v1/tracks/203xxdlledLFnkqrUleD72,https://api.spotify.com/v1/audio-analysis/203xxdlledLFnkqrUleD72,348093,4
0.42,0.907,8,-4.436,0,0.0385,0.0126,4.21e-05,0.226,0.719,121.813,audio_features,3HB7uvbMbI7ZDQwslJyeQn,spotify:track:3HB7uvbMbI7ZDQwslJyeQn,https://api.spotify.com/v1/tracks/3HB7uvbMbI7ZDQwslJyeQn,https://api.spotify.com/v1/audio-analysis/3HB7uvbMbI7ZDQwslJyeQn,190493,4
0.588,0.731,2,-8.299,1,0.0398,0.016,0.184,0.333,0.606,106.177,audio_features,7zLC4HAY11GvvKsZHNrkAp,spotify:track:7zLC4HAY11GvvKsZHNrkAp,https://api.spotify.com/v1/tracks/7zLC4HAY11GvvKsZHNrkAp,https://api.spotify.com/v1/audio-analysis/7zLC4HAY11GvvKsZHNrkAp,183373,4
0.404,0.891,11,-11.498,1,0.0547,8.3e-05,0.209,0.0859,0.516,128.929,audio_features,5zAN2OQJsmcBVG1oO5QroD,spotify:track:5zAN2OQJsmcBVG1oO5QroD,https://api.spotify.com/v1/tracks/5zAN2OQJsmcBVG1oO5QroD,https://api.spotify.com/v1/audio-analysis/5zAN2OQJsmcBVG1oO5QroD,202493,4
0.5,0.858,11,-5.59,1,0.0468,0.018,0.234,0.0809,0.538,102.181,audio_features,3P3zHzdd0u5DUSbu1A9PmC,spotify:track:3P3zHzdd0u5DUSbu1A9PmC,https://api.spotify.com/v1/tracks/3P3zHzdd0u5DUSbu1A9PmC,https://api.spotify.com/v1/audio-analysis/3P3zHzdd0u5DUSbu1A9PmC,321040,4
0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,audio_features,4vAHXnJ5YWLq5hbIVzZS1h,spotify:track:4vAHXnJ5YWLq5hbIVzZS1h,https://api.spotify.com/v1/tracks/4vAHXnJ5YWLq5hbIVzZS1h,https://api.spotify.com/v1/audio-analysis/4vAHXnJ5YWLq5hbIVzZS1h,215440,4
0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,audio_features,5anCkDvJ17aznvK5TED5uo,spotify:track:5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,305907,4
0.501,0.796,0,-4.599,1,0.104,0.107,0.000974,0.539,0.582,130.719,audio_features,7lFgli7y2vo7sjgynHZzBP,spotify:track:7lFgli7y2vo7sjgynHZzBP,https://api.spotify.com/v1/tracks/7lFgli7y2vo7sjgynHZzBP,https://api.spotify.com/v1/audio-analysis/7lFgli7y2vo7sjgynHZzBP,254347,4
0.533,0.963,0,-2.528,0,0.0562,0.0353,1.33e-06,0.368,0.789,122.812,audio_features,1MTMedlCphum6mRcd8YzvE,spotify:track:1MTMedlCphum6mRcd8YzvE,https://api.spotify.com/v1/tracks/1MTMedlCphum6mRcd8YzvE,https://api.spotify.com/v1/audio-analysis/1MTMedlCphum6mRcd8YzvE,223147,4
0.303,0.941,6,-1.699,0,0.0961,0.000218,0.0,0.118,0.162,94.194,audio_features,63b7MKPzx4zOq3mkGvy8ho,spotify:track:63b7MKPzx4zOq3mkGvy8ho,https://api.spotify.com/v1/tracks/63b7MKPzx4zOq3mkGvy8ho,https://api.spotify.com/v1/audio-analysis/63b7MKPzx4zOq3mkGvy8ho,186027,4
0.443,0.957,1,-3.493,1,0.0614,2.9e-06,0.0107,0.039,0.612,165.026,audio_features,4IQs4Pn5HKYMiPdhgJeNZD,spotify:track:4IQs4Pn5HKYMiPdhgJeNZD,https://api.spotify.com/v1/tracks/4IQs4Pn5HKYMiPdhgJeNZD,https://api.spotify.com/v1/audio-analysis/4IQs4Pn5HKYMiPdhgJeNZD,356933,4
0.427,0.908,8,-5.399,1,0.165,0.00325,6.12e-05,0.0475,0.617,108.681,audio_features,2YC6ET3q1F29B0V7UcPV70,spotify:track:2YC6ET3q1F29B0V7UcPV70,https://api.spotify.com/v1/tracks/2YC6ET3q1F29B0V7UcPV70,https://api.spotify.com/v1/audio-analysis/2YC6ET3q1F29B0V7UcPV70,166653,4
0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,audio_features,7y60WR1MYDxiUbN5DntikV,spotify:track:7y60WR1MYDxiUbN5DntikV,https://api.spotify.com/v1/tracks/7y60WR1MYDxiUbN5DntikV,https://api.spotify.com/v1/audio-analysis/7y60WR1MYDxiUbN5DntikV,245227,4
0.166,0.949,10,-3.439,0,0.198,0.000156,2.11e-05,0.192,0.307,172.816,audio_features,6PkquTvmXuL0BuHqC0nZEB,spotify:track:6PkquTvmXuL0BuHqC0nZEB,https://api.spotify.com/v1/tracks/6PkquTvmXuL0BuHqC0nZEB,https://api.spotify.com/v1/audio-analysis/6PkquTvmXuL0BuHqC0nZEB,196027,4
0.432,0.795,10,-4.023,1,0.0321,0.00128,0.0,0.101,0.519,172.011,audio_features,0vur7myNcfUymUt6mHhNZe,spotify:track:0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/tracks/0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/audio-analysis/0vur7myNcfUymUt6mHhNZe,224173,4
0.435,0.751,6,-12.133,1,0.0383,0.000196,0.0118,0.0854,0.604,116.956,audio_features,5w091st8zPd8c01LFzTY8B,spotify:track:5w091st8zPd8c01LFzTY8B,https://api.spotify.com/v1/tracks/5w091st8zPd8c01LFzTY8B,https://api.spotify.com/v1/audio-analysis/5w091st8zPd8c01LFzTY8B,326328,4
0.264,0.242,7,-15.245,0,0.0289,0.729,0.53,0.204,0.065,137.13,audio_features,71qGIrxRlhEFiSrSJqLbnk,spotify:track:71qGIrxRlhEFiSrSJqLbnk,https://api.spotify.com/v1/tracks/71qGIrxRlhEFiSrSJqLbnk,https://api.spotify.com/v1/audio-analysis/71qGIrxRlhEFiSrSJqLbnk,677627,3
0.17,0.823,9,-6.169,0,0.0695,0.00339,0.0,0.234,0.347,186.427,audio_features,6MbiVHE2xG242NuOgNIEYM,spotify:track:6MbiVHE2xG242NuOgNIEYM,https://api.spotify.com/v1/tracks/6MbiVHE2xG242NuOgNIEYM,https://api.spotify.com/v1/audio-analysis/6MbiVHE2xG242NuOgNIEYM,218360,4
0.258,0.981,9,-5.802,1,0.287,0.000172,0.195,0.818,0.0865,134.312,audio_features,2UKubMlb4CgTHQe7tciF2u,spotify:track:2UKubMlb4CgTHQe7tciF2u,https://api.spotify.com/v1/tracks/2UKubMlb4CgTHQe7tciF2u,https://api.spotify.com/v1/audio-analysis/2UKubMlb4CgTHQe7tciF2u,261400,4
0.227,0.969,4,-4.07,1,0.101,0.000275,0.0,0.0982,0.428,155.171,audio_features,6iC4yNDnwpSJ61Sz8g6EDG,spotify:track:6iC4yNDnwpSJ61Sz8g6EDG,https://api.spotify.com/v1/tracks/6iC4yNDnwpSJ61Sz8g6EDG,https://api.spotify.com/v1/audio-analysis/6iC4yNDnwpSJ61Sz8g6EDG,187960,4
0.321,0.996,0,-1.002,1,0.197,2.79e-05,0.633,0.323,0.162,113.676,audio_features,374NPzjUWAoJSGrFWSbWOn,spotify:track:374NPzjUWAoJSGrFWSbWOn,https://api.spotify.com/v1/tracks/374NPzjUWAoJSGrFWSbWOn,https://api.spotify.com/v1/audio-analysis/374NPzjUWAoJSGrFWSbWOn,218560,1
0.213,0.686,0,-15.09,1,0.0661,7.45e-06,0.0701,0.0972,0.304,102.582,audio_features,5xXeIlEiWIA8xnPa8BkJyj,spotify:track:5xXeIlEiWIA8xnPa8BkJyj,https://api.spotify.com/v1/tracks/5xXeIlEiWIA8xnPa8BkJyj,https://api.spotify.com/v1/audio-analysis/5xXeIlEiWIA8xnPa8BkJyj,246067,4
0.318,0.782,8,-9.437,1,0.0583,0.11,0.291,0.627,0.364,144.235,audio_features,7ce9ZqEMkgo9Lh2z5UIHRG,spotify:track:7ce9ZqEMkgo9Lh2z5UIHRG,https://api.spotify.com/v1/tracks/7ce9ZqEMkgo9Lh2z5UIHRG,https://api.spotify.com/v1/audio-analysis/7ce9ZqEMkgo9Lh2z5UIHRG,237787,4
0.36,0.887,2,-1.688,1,0.0953,0.000442,0.0,0.344,0.369,122.051,audio_features,3uG20lV8yjVY6mfCyvg0eD,spotify:track:3uG20lV8yjVY6mfCyvg0eD,https://api.spotify.com/v1/tracks/3uG20lV8yjVY6mfCyvg0eD,https://api.spotify.com/v1/audio-analysis/3uG20lV8yjVY6mfCyvg0eD,145053,4
0.556,0.686,0,-5.691,1,0.027,0.00283,0.0,0.0667,0.42,105.99,audio_features,0VKYHUrAXZnzLpNh9YFckH,spotify:track:0VKYHUrAXZnzLpNh9YFckH,https://api.spotify.com/v1/tracks/0VKYHUrAXZnzLpNh9YFckH,https://api.spotify.com/v1/audio-analysis/0VKYHUrAXZnzLpNh9YFckH,266640,4
0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,audio_features,53AuxddsgPSlqM619nJhSd,spotify:track:53AuxddsgPSlqM619nJhSd,https://api.spotify.com/v1/tracks/53AuxddsgPSlqM619nJhSd,https://api.spotify.com/v1/audio-analysis/53AuxddsgPSlqM619nJhSd,244960,4
0.364,0.805,2,-7.307,1,0.0329,7.23e-06,0.612,0.0805,0.635,76.607,audio_features,1BIFr2YgRYgsFsmX8z2aLs,spotify:track:1BIFr2YgRYgsFsmX8z2aLs,https://api.spotify.com/v1/tracks/1BIFr2YgRYgsFsmX8z2aLs,https://api.spotify.com/v1/audio-analysis/1BIFr2YgRYgsFsmX8z2aLs,216933,4
0.445,0.914,3,-5.755,0,0.0476,7.91e-05,0.023,0.268,0.361,77.497,audio_features,2dqfYwOEbGXFqU8s1xd2Ct,spotify:track:2dqfYwOEbGXFqU8s1xd2Ct,https://api.spotify.com/v1/tracks/2dqfYwOEbGXFqU8s1xd2Ct,https://api.spotify.com/v1/audio-analysis/2dqfYwOEbGXFqU8s1xd2Ct,307240,4
0.281,0.986,10,-3.514,0,0.257,0.00692,0.0,0.0964,0.45,199.775,audio_features,0bSInMKqyejo4HoePBBCyH,spotify:track:0bSInMKqyejo4HoePBBCyH,https://api.spotify.com/v1/tracks/0bSInMKqyejo4HoePBBCyH,https://api.spotify.com/v1/audio-analysis/0bSInMKqyejo4HoePBBCyH,175573,4
0.482,0.873,0,-4.73,1,0.0348,0.106,0.0,0.108,0.441,143.941,audio_features,6JLnc7pF4WUzQ6BWONpc7j,spotify:track:6JLnc7pF4WUzQ6BWONpc7j,https://api.spotify.com/v1/tracks/6JLnc7pF4WUzQ6BWONpc7j,https://api.spotify.com/v1/audio-analysis/6JLnc7pF4WUzQ6BWONpc7j,220080,4
0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127,audio_features,0UFDKFqW2oGspYeYqo9wjA,spotify:track:0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/tracks/0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/audio-analysis/0UFDKFqW2oGspYeYqo9wjA,166373,4
0.544,0.987,11,-3.299,0,0.0489,7.14e-05,0.261,0.191,0.409,99.928,audio_features,0C7emVz2DGto4RhZsSqAwo,spotify:track:0C7emVz2DGto4RhZsSqAwo,https://api.spotify.com/v1/tracks/0C7emVz2DGto4RhZsSqAwo,https://api.spotify.com/v1/audio-analysis/0C7emVz2DGto4RhZsSqAwo,228027,4
0.161,0.928,8,-5.877,1,0.0776,0.000508,0.329,0.381,0.312,87.508,audio_features,0Zm2m5Si6lVk0RaHqB5vRO,spotify:track:0Zm2m5Si6lVk0RaHqB5vRO,https://api.spotify.com/v1/tracks/0Zm2m5Si6lVk0RaHqB5vRO,https://api.spotify.com/v1/audio-analysis/0Zm2m5Si6lVk0RaHqB5vRO,337240,4
0.164,0.794,11,-5.044,0,0.0522,0.0,0.931,0.706,0.15,111.448,audio_features,6wGGrIlFEI4OwiIAQ46kdM,spotify:track:6wGGrIlFEI4OwiIAQ46kdM,https://api.spotify.com/v1/tracks/6wGGrIlFEI4OwiIAQ46kdM,https://api.spotify.com/v1/audio-analysis/6wGGrIlFEI4OwiIAQ46kdM,323013,4
0.127,0.982,9,-5.043,0,0.131,2.79e-05,0.923,0.0409,0.0339,145.964,audio_features,0nxKmChcuzCO7mk36X5o5p,spotify:track:0nxKmChcuzCO7mk36X5o5p,https://api.spotify.com/v1/tracks/0nxKmChcuzCO7mk36X5o5p,https://api.spotify.com/v1/audio-analysis/0nxKmChcuzCO7mk36X5o5p,385962,4
0.543,0.761,9,-5.523,1,0.0322,0.0639,1.97e-06,0.232,0.268,120.072,audio_features,76Wf8JeM6onLnmEvcK3eUL,spotify:track:76Wf8JeM6onLnmEvcK3eUL,https://api.spotify.com/v1/tracks/76Wf8JeM6onLnmEvcK3eUL,https://api.spotify.com/v1/audio-analysis/76Wf8JeM6onLnmEvcK3eUL,289547,4
0.441,0.839,7,-3.836,0,0.0344,0.00514,0.415,0.31,0.519,87.978,audio_features,653IVlyE9fuetajtXaZT1z,spotify:track:653IVlyE9fuetajtXaZT1z,https://api.spotify.com/v1/tracks/653IVlyE9fuetajtXaZT1z,https://api.spotify.com/v1/audio-analysis/653IVlyE9fuetajtXaZT1z,298760,4
